,for_date,comp_id,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
113,2022-01-17,71078b9e-b349-414b-94d3-89f9cd3dd66d,rentcast,as163,as1631a2,1047 Silverstone Ln,Cedar,Park,TX,2.0,"1,368",2021-09-13,Single Family,1.352,0.2,2022-01-18 04:29:17.242574
114,2022-01-17,1672d0b5-2250-454e-872c-3897df6098b5,rentcast,as163,as1631a2,2006 Coachlamp Dr,Cedar,Park,TX,2.0,"1,180",2021-12-29,Single Family,1.522,0.88,2022-01-18 04:29:17.242574
115,2022-01-17,c9dd854b-41e0-4d6f-90c2-fa60449c0789,rentcast,as163,as1631a2,1101 Doris Ln,Cedar,Park,TX,2.0,"1,316",2021-06-30,Single Family,1.442,0.47,2022-01-18 04:29:17.242574
116,2022-01-17,61eb8bb9-32ca-4307-9658-03aaa23302b7,rentcast,as163,as1631a2,703 Blue Oak Cir,Cedar,Park,TX,2.0,"1,303",2021-06-20,Single Family,1.372,0.52,2022-01-18 04:29:17.242574
117,2022-01-17,2384efdf-5769-479f-86ac-9174f1a8d97b,rentcast,as163,as1631a2,601 Doris Ln,Cedar,Park,TX,1.0,"33,320",2022-01-11,Apartment,0.042,0.57,2022-01-18 04:29:17.242574
118,2022-01-17,acb2635c-eb32-4bfd-93cb-29ad9582d480,rentcast,as163,as1631a2,"1004 W Whitestone Blvd, Unit 142820",Cedar,Park,TX,2.0,"1,150",2021-09-19,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
119,2022-01-17,44e61b93-4508-4ce3-9b05-569f86a0f457,rentcast,as163,as1631a2,"1004 W Whitestone Blvd, # 142820",Cedar,Park,TX,2.0,"1,150",2021-06-30,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
120,2022-01-17,bd7390d0-809b-465b-a8a8-587637d203da,rentcast,as163,as1631a3,1201 W Whitestone Crossing Cedar Park,Cedar,Park,TX,1.0,687,2021-06-30,Apartment,1.462,0.02,2022-01-18 04:29:17.242574
121,2022-01-17,6df50fb9-2821-431f-8026-117df9658acd,rentcast,as163,as1631a3,"1210 W Whitestone Xing, Unit 232731-687",Austin,TX,78613,1.0,687,2021-09-18,Apartment,1.742,0.07,2022-01-18 04:29:17.242574
122,2022-01-17,82e87707-c165-4672-b0bc-78f4ccd9be5a,rentcast,as163,as1631a3,"1004 W Whitestone Blvd, Unit 142944",Cedar,Park,TX,1.0,660,2021-09-19,Apartment,1.432,0.15,2022-01-18 04:29:17.242574
123,2022-01-17,860ed5b8-75c4-4d5d-987a-5d19a27c7d6d,rentcast,as163,as1631a3,"1004 W Whitestone Blvd, # 142944",Cedar,Park,TX,1.0,660,2021-06-30,Apartment,1.432,0.15,2022-01-18 04:29:17.242574
124,2022-01-17,c7652bdc-b261-4d34-a2f0-e78874730ba1,rentcast,as163,as1631a3,1201 W Whitestone Blvd,Cedar,Park,TX,1.5,"1,024",2022-01-11,Apartment,1.232,0.02,2022-01-18 04:29:17.242574
125,2022-01-17,42d546d9-b86d-4afc-8c2a-1fb70ac0d210,rentcast,as163,as1631a3,"1210 W Whitestone Xing, Unit 232731-1024",Austin,TX,78613,1.5,"1,024",2021-09-18,Apartment,1.712,0.07,2022-01-18 04:29:17.242574
126,2022-01-17,06448b1d-d914-41f0-8605-b0352d55e0f1,rentcast,as163,as1631a3,1507 Cedar Park Rd,Cedar,Park,TX,1.0,"2,864",2022-01-11,Apartment,0.302,0.58,2022-01-18 04:29:17.242574
127,2022-01-17,086dde65-a73e-4944-ac18-288d632e113a,rentcast,as163,as1631a3,1045 Silverstone Ln,Cedar,Park,TX,2.0,"1,153",2021-06-19,Single Family,1.732,0.2,2022-01-18 04:29:17.242574
128,2022-01-17,8a20ee9a-e361-4310-9d6c-71851ba3b3b0,rentcast,as163,as1631a3,1018 Audra St,Cedar,Park,TX,2.0,"1,165",2022-01-11,Single Family,1.732,0.21,2022-01-18 04:29:17.242574
129,2022-01-17,f7656a53-2848-4a55-914e-d8b9b56dc98b,rentcast,as163,as1631a3,1006 Reynaldo St,Cedar,Park,TX,2.0,"1,297",2022-01-02,Single Family,1.202,0.27,2022-01-18 04:29:17.242574
130,2022-01-17,1f43d1f0-aa5c-4e68-b877-086dd5769918,rentcast,as163,as1631a3,800 Lone Star Dr,Cedar,Park,TX,2.0,"1,253",2021-06-19,Single Family,1.522,0.49,2022-01-18 04:29:17.242574
131,2022-01-17,30825c43-18c1-4370-beee-1dbe7403cd97,rentcast,as163,as1631a3,1201 Brashear Ln,Cedar,Park,TX,2.0,"1,343",2021-11-15,Single Family,1.302,0.23,2022-01-18 04:29:17.242574
132,2022-01-17,1ae793b1-ac62-41d6-8670-c19ab00f60aa,rentcast,as163,as1631a3,2006 Coachlamp Dr,Cedar,Park,TX,2.0,"1,180",2021-12-29,Single Family,1.522,0.88,2022-01-18 04:29:17.242574
133,2022-01-17,992dabc0-bb3a-403f-ab5e-231529740475,rentcast,as163,as1631a3,1047 Silverstone Ln,Cedar,Park,TX,2.0,"1,368",2021-09-13,Single Family,1.352,0.2,2022-01-18 04:29:17.242574
134,2022-01-17,e238ccad-5e81-449d-b6bb-ee602d676329,rentcast,as163,as1631a3,1301 W Whitestone Blvd,Cedar,Park,TX,,,2022-01-11,Apartment,,0.13,2022-01-18 04:29:17.242574
135,2022-01-17,b3afc91f-664a-4d60-b7e5-13e14778a2c0,rentcast,as163,as1631a3,703 Blue Oak Cir,Cedar,Park,TX,2.0,"1,303",2021-06-20,Single Family,1.372,0.52,2022-01-18 04:29:17.242574
136,2022-01-17,8ab1e5cb-9a5c-47af-a33a-e7b3a3fff7a4,rentcast,as163,as1631a3,1101 Doris Ln,Cedar,Park,TX,2.0,"1,316",2021-06-30,Single Family,1.442,0.47,2022-01-18 04:29:17.242574
137,2022-01-17,b8a9900c-a4b9-4e55-9a85-5d78b671c451,rentcast,as163,as1631a3,"1004 W Whitestone Blvd, Unit 142820",Cedar,Park,TX,2.0,"1,150",2021-09-19,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
138,2022-01-17,4e792c1a-95ff-4b3b-95e1-099e5077124a,rentcast,as163,as1631a3,"1004 W Whitestone Blvd, # 142820",Cedar,Park,TX,2.0,"1,150",2021-06-30,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
139,2022-01-17,a0d20738-c7c4-41fe-bf3a-c72d4fe92d2e,rentcast,as163,as1631a3,1813 Woodstone Ct,Cedar,Park,TX,2.0,"1,296",2021-08-11,Single Family,1.622,0.78,2022-01-18 04:29:17.242574
140,2022-01-17,d0b9489e-c58e-4b8d-9ab8-9d91fb55dd33,rentcast,as163,as1631b1,1201 W Whitestone Blvd,Cedar,Park,TX,1.5,"1,024",2022-01-11,Apartment,1.232,0.02,2022-01-18 04:29:17.242574
141,2022-01-17,70561836-5100-41d0-9f7b-6b8cf4f49407,rentcast,as163,as1631b1,"1210 W Whitestone Xing, Unit 232731-1024",Austin,TX,78613,1.5,"1,024",2021-09-18,Apartment,1.712,0.07,2022-01-18 04:29:17.242574
142,2022-01-17,6b7c08c0-d4e9-4e64-9435-8752a7ae0576,rentcast,as163,as1631b1,1201 W Whitestone Crossing Cedar Park,Cedar,Park,TX,1.0,687,2021-06-30,Apartment,1.462,0.02,2022-01-18 04:29:17.242574
143,2022-01-17,65e1389f-6ab4-4dfb-8798-af7f18cfb9e4,rentcast,as163,as1631b1,"1210 W Whitestone Xing, Unit 232731-687",Austin,TX,78613,1.0,687,2021-09-18,Apartment,1.742,0.07,2022-01-18 04:29:17.242574
144,2022-01-17,1f26f06d-4daa-4b41-81ad-058f1a47d0e5,rentcast,as163,as1631b1,"1004 W Whitestone Blvd, Unit 142944",Cedar,Park,TX,1.0,660,2021-09-19,Apartment,1.432,0.15,2022-01-18 04:29:17.242574
145,2022-01-17,8d36cada-9aea-4488-b565-1d6667500c97,rentcast,as163,as1631b1,"1004 W Whitestone Blvd, # 142944",Cedar,Park,TX,1.0,660,2021-06-30,Apartment,1.432,0.15,2022-01-18 04:29:17.242574
146,2022-01-17,3bd99aec-0097-40b9-aa1f-ffaf29a98f90,rentcast,as163,as1631b1,1045 Silverstone Ln,Cedar,Park,TX,2.0,"1,153",2021-06-19,Single Family,1.732,0.2,2022-01-18 04:29:17.242574
147,2022-01-17,328843d9-9960-4675-a2f1-fd0c01f923b3,rentcast,as163,as1631b1,1018 Audra St,Cedar,Park,TX,2.0,"1,165",2022-01-11,Single Family,1.732,0.21,2022-01-18 04:29:17.242574
148,2022-01-17,62dace22-a457-4e99-a630-c9188fcc9b8d,rentcast,as163,as1631b1,1006 Reynaldo St,Cedar,Park,TX,2.0,"1,297",2022-01-02,Single Family,1.202,0.27,2022-01-18 04:29:17.242574
149,2022-01-17,c7fabc3e-ffee-4c94-9003-195bdf095e0f,rentcast,as163,as1631b1,800 Lone Star Dr,Cedar,Park,TX,2.0,"1,253",2021-06-19,Single Family,1.522,0.49,2022-01-18 04:29:17.242574
150,2022-01-17,e0561f09-663e-416a-9c6d-87118eb1449f,rentcast,as163,as1631b1,2006 Coachlamp Dr,Cedar,Park,TX,2.0,"1,180",2021-12-29,Single Family,1.522,0.88,2022-01-18 04:29:17.242574
151,2022-01-17,daa1712c-bfe0-4818-a3eb-b7c4e1d1cc3b,rentcast,as163,as1631b1,1201 Brashear Ln,Cedar,Park,TX,2.0,"1,343",2021-11-15,Single Family,1.302,0.23,2022-01-18 04:29:17.242574
152,2022-01-17,af968114-fe19-48ff-b276-c6ce73a9738c,rentcast,as163,as1631b1,1047 Silverstone Ln,Cedar,Park,TX,2.0,"1,368",2021-09-13,Single Family,1.352,0.2,2022-01-18 04:29:17.242574
153,2022-01-17,45ba9d33-8b95-4a61-b7f6-e5a8a83faaa5,rentcast,as163,as1631b1,"1004 W Whitestone Blvd, Unit 142820",Cedar,Park,TX,2.0,"1,150",2021-09-19,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
154,2022-01-17,95cb82b1-1948-42d5-94ab-5fa1949cf8be,rentcast,as163,as1631b1,"1004 W Whitestone Blvd, # 142820",Cedar,Park,TX,2.0,"1,150",2021-06-30,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
155,2022-01-17,49fdea57-2b5b-421c-93b4-63d67f2cdd63,rentcast,as163,as1631b1,703 Blue Oak Cir,Cedar,Park,TX,2.0,"1,303",2021-06-20,Single Family,1.372,0.52,2022-01-18 04:29:17.242574
156,2022-01-17,40e70c3b-46b2-4a60-9a16-83c5732a92fb,rentcast,as163,as1631b1,1101 Doris Ln,Cedar,Park,TX,2.0,"1,316",2021-06-30,Single Family,1.442,0.47,2022-01-18 04:29:17.242574
157,2022-01-17,2445e78d-030d-44b1-9247-e762beed1bc0,rentcast,as163,as1631b1,1813 Woodstone Ct,Cedar,Park,TX,2.0,"1,296",2021-08-11,Single Family,1.622,0.78,2022-01-18 04:29:17.242574
158,2022-01-17,56cffb72-9be5-4440-b6a3-0771e7782489,rentcast,as163,as1631b1,202 Fawnfield Dr,Cedar,Park,TX,2.0,"1,243",2021-07-04,Single Family,1.692,1.01,2022-01-18 04:29:17.242574
159,2022-01-17,a6a474c1-dd48-4fb1-ac8b-3e2e30686c9f,rentcast,as163,as1631b1,1806 Oakmont Ln,Cedar,Park,TX,2.0,"1,323",2021-06-18,Single Family,1.512,0.68,2022-01-18 04:29:17.242574
160,2022-01-17,053901bd-c9f1-4c73-93ad-bd6c2b7d2a2a,rentcast,as163,as1632d1,1045 Silverstone Ln,Cedar,Park,TX,2.0,"1,153",2021-06-19,Single Family,1.732,0.2,2022-01-18 04:29:17.242574
161,2022-01-17,b20daf58-6a44-4eb7-adc7-b40f88f7146d,rentcast,as163,as1632d1,1018 Audra St,Cedar,Park,TX,2.0,"1,165",2022-01-11,Single Family,1.732,0.21,2022-01-18 04:29:17.242574
162,2022-01-17,8e97ca54-e1e9-4895-9d7a-85fe754408f6,rentcast,as163,as1632d1,"1210 W Whitestone Xing, Unit 232731-1150",Austin,TX,78613,2.5,"1,150",2021-09-18,Apartment,1.652,0.07,2022-01-18 04:29:17.242574
163,2022-01-17,39546bfe-c7f2-498a-8444-2668123b4b73,rentcast,as163,as1632d1,2006 Coachlamp Dr,Cedar,Park,TX,2.0,"1,180",2021-12-29,Single Family,1.522,0.88,2022-01-18 04:29:17.242574
164,2022-01-17,fc1346fa-4e31-497c-9d5d-5f3b4c240aa7,rentcast,as163,as1632d1,1006 Reynaldo St,Cedar,Park,TX,2.0,"1,297",2022-01-02,Single Family,1.202,0.27,2022-01-18 04:29:17.242574
165,2022-01-17,e66e6eb8-84e0-49a4-a46e-18dffd595de6,rentcast,as163,as1632d1,800 Lone Star Dr,Cedar,Park,TX,2.0,"1,253",2021-06-19,Single Family,1.522,0.49,2022-01-18 04:29:17.242574
166,2022-01-17,1b0e7a7d-76c3-41dd-8c49-5c2431a0c1ee,rentcast,as163,as1632d1,"1004 W Whitestone Blvd, Unit 142820",Cedar,Park,TX,2.0,"1,150",2021-09-19,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
167,2022-01-17,4773c7b9-c277-4b71-a3ff-a3265f24e54a,rentcast,as163,as1632d1,"1004 W Whitestone Blvd, # 142820",Cedar,Park,TX,2.0,"1,150",2021-06-30,Apartment,1.262,0.15,2022-01-18 04:29:17.242574
168,2022-01-17,1c60805f-6f07-4416-a0ac-b217628c2a89,rentcast,as163,as1632d1,1201 Brashear Ln,Cedar,Park,TX,2.0,"1,343",2021-11-15,Single Family,1.302,0.23,2022-01-18 04:29:17.242574
169,2022-01-17,f203b69b-723b-4a39-a9ff-8323e9646bfb,rentcast,as163,as1632d1,1047 Silverstone Ln,Cedar,Park,TX,2.0,"1,368",2021-09-13,Single Family,1.352,0.2,2022-01-18 04:29:17.242574
170,2022-01-17,c21f72da-53b0-4d65-b48d-37251c06d777,rentcast,as163,as1632d1,703 Blue Oak Cir,Cedar,Park,TX,2.0,"1,303",2021-06-20,Single Family,1.372,0.52,2022-01-18 04:29:17.242574
171,2022-01-17,661815fd-34cd-4dd4-bd9c-9f567936611c,rentcast,as163,as1632d1,1101 Doris Ln,Cedar,Park,TX,2.0,"1,316",2021-06-30,Single Family,1.442,0.47,2022-01-18 04:29:17.242574
172,2022-01-17,3131e047-f77c-4a5b-bc20-00ddc2d5bf1f,rentcast,as163,as1632d1,202 Fawnfield Dr,Cedar,Park,TX,2.0,"1,243",2021-07-04,Single Family,1.692,1.01,2022-01-18 04:29:17.242574
173,2022-01-17,06aae689-139e-4158-a7ff-a382a17e4ddc,rentcast,as163,as1632d1,1813 Woodstone Ct,Cedar,Park,TX,2.0,"1,296",2021-08-11,Single Family,1.622,0.78,2022-01-18 04:29:17.242574
174,2022-01-17,4e8032d6-76a0-4d78-8590-f783b0d973c2,rentcast,as163,as1632d1,1806 Oakmont Ln,Cedar,Park,TX,2.0,"1,323",2021-06-18,Single Family,1.512,0.68,2022-01-18 04:29:17.242574
175,2022-01-17,1719e22e-1d47-4e4d-9864-78c4116499b3,rentcast,as163,as1632d1,1914 Hollow Ridge Dr,Cedar,Park,TX,2.0,"1,335",2022-01-02,Single Family,1.312,0.81,2022-01-18 04:29:17.242574
176,2022-01-17,a755039f-4c1e-4b73-9800-43ee701076c6,rentcast,as163,as1632d1,800 Monarch Ave,Cedar,Park,TX,2.0,"1,465",2021-12-28,Single Family,1.292,0.45,2022-01-18 04:29:17.242574
177,2022-01-17,e6aa5af6-277a-4f8c-983a-700ba630b1ec,rentcast,as163,as1632d1,1504 Sedbury Way,Cedar,Park,TX,2.0,"1,360",2021-10-04,Single Family,1.472,0.98,2022-01-18 04:29:17.242574
178,2022-01-17,1cda058b-d2d2-4ff7-b582-40a0c60075f5,rentcast,as163,as1632d1,1402 Cedar Park Dr,Cedar,Park,TX,2.0,"1,462",2021-10-22,Single Family,1.302,0.58,2022-01-18 04:29:17.242574
179,2022-01-17,34a16c71-602a-4e89-bfca-90596a5117f8,rentcast,as163,as1632d1,1707 Deodara Dr,Cedar,Park,TX,2.0,"1,420",2021-09-15,Single Family,1.322,0.78,2022-01-18 04:29:17.242574
180,2022-01-17,b348d4c7-3659-490e-a2df-250048112640,rentcast,as167,as1671a1,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 04:29:17.242574
181,2022-01-17,4dac13cc-4fd1-4e5d-b512-f138dad520f0,rentcast,as167,as1671a1,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 04:29:17.242574
182,2022-01-17,ce817a54-8e84-4a83-9922-c70b08c32843,rentcast,as167,as1671a1,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 04:29:17.242574
183,2022-01-17,3b44e318-dae3-4bb6-b979-5f5d0cb6e981,rentcast,as167,as1671a1,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 04:29:17.242574
184,2022-01-17,422c6cee-58a0-4129-ad71-0921ef7321bd,rentcast,as167,as1671a1,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 04:29:17.242574
185,2022-01-17,e583996c-12ff-41f5-a3e8-851c3a860098,rentcast,as167,as1671a1,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 04:29:17.242574
186,2022-01-17,7ad14286-3828-4e02-b9cc-7c297ae8154e,rentcast,as167,as1671a1,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 04:29:17.242574
187,2022-01-17,3b92689a-83d6-4a8b-9b70-018fb8437faa,rentcast,as167,as1671a1,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 04:29:17.242574
188,2022-01-17,86128340-cf05-4e7a-bf8d-2997887b9772,rentcast,as167,as1671a1,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 04:29:17.242574
189,2022-01-17,8ebc1fa6-ed81-4a8e-8de6-aa29fbb6e202,rentcast,as167,as1671a1,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 04:29:17.242574
190,2022-01-17,03f40773-cc12-4888-9d2c-9799a5335a3a,rentcast,as167,as1671a1,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 04:29:17.242574
191,2022-01-17,516e0fa3-e129-495e-ad33-86a2408b2aa6,rentcast,as167,as1671a1,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 04:29:17.242574
192,2022-01-17,f6d7309f-8578-42ff-a686-b855ef7ae83a,rentcast,as167,as1671a1,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 04:29:17.242574
193,2022-01-17,276d41e5-78c6-44cc-8c82-9b0326415f37,rentcast,as167,as1671a1,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 04:29:17.242574
194,2022-01-17,c825829b-37c4-444d-83d0-8adad13a3ee1,rentcast,as167,as1671a1,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 04:29:17.242574
195,2022-01-17,d5c4fe06-0f1f-43ff-8553-6e29ed0bec38,rentcast,as167,as1671a1,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 04:29:17.242574
196,2022-01-17,832e85f8-69d9-48ea-b5b7-3b7876314498,rentcast,as167,as1671a1,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 04:29:17.242574
197,2022-01-17,5ed78adf-11bd-4a7c-b8d7-cf365c3a44de,rentcast,as167,as1671a1,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 04:29:17.242574
198,2022-01-17,01cf7f90-a100-4c0c-9171-30835c77ab04,rentcast,as167,as1671a1,5304 Saint Georges Grn,Austin,TX,78745,1.0,,2021-06-23,Apartment,,0.59,2022-01-18 04:29:17.242574
199,2022-01-17,4cce044c-35c5-4047-a8a1-ea35cfe3100a,rentcast,as167,as1671a1,4903 Hawk Cv,Austin,TX,78745,1.0,,2021-11-30,Apartment,,0.63,2022-01-18 04:29:17.242574
200,2022-01-17,d16c9a68-abf8-4701-8d7d-14fef1cc13b2,rentcast,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 04:29:17.242574
201,2022-01-17,65eddac2-d54d-4cdc-b5f6-5966e721154d,rentcast,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 04:29:17.242574
202,2022-01-17,aea5afbf-0814-4d75-9db3-c377313b602b,rentcast,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 04:29:17.242574
203,2022-01-17,8400eba3-4546-498e-82f5-3760eb921bd8,rentcast,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 04:29:17.242574
204,2022-01-17,c41b1ab0-9819-4db0-b46e-b3e99d3ae97c,rentcast,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 04:29:17.242574
205,2022-01-17,d519f879-332b-4cc7-aadf-9acfea6df8c6,rentcast,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 04:29:17.242574
206,2022-01-17,25e0d70b-b6ef-46a9-bc85-82df4d317f88,rentcast,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 04:29:17.242574
207,2022-01-17,c933fae6-5e66-4221-999b-bfa99ffec16a,rentcast,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 04:29:17.242574
208,2022-01-17,7285e8fa-8fd7-4725-b0ed-22dc75c74e67,rentcast,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 04:29:17.242574
209,2022-01-17,a41d9c6d-2b44-455d-8865-168156938246,rentcast,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 04:29:17.242574
210,2022-01-17,8aeba82b-356c-40cb-9575-7ec1c682f670,rentcast,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 04:29:17.242574
211,2022-01-17,97c8c6c9-648a-4f8c-9569-143fd7c8aea8,rentcast,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 04:29:17.242574
212,2022-01-17,6d46cfd9-d11a-4d0e-8017-ea3ef11160e0,rentcast,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 04:29:17.242574
213,2022-01-17,b46d593c-42e3-47bc-a011-300c440ac964,rentcast,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 04:29:17.242574
214,2022-01-17,2227a84e-9152-4022-9ffe-0a86edd26c31,rentcast,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 04:29:17.242574
215,2022-01-17,310e26bc-efde-4f7b-827f-6ebe946ee46d,rentcast,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 04:29:17.242574
216,2022-01-17,9745bc12-d86a-4494-b8aa-244b1613c3bb,rentcast,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 04:29:17.242574
217,2022-01-17,202dd29e-00fe-4de0-ac41-81f74cb2da86,rentcast,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 04:29:17.242574
218,2022-01-17,a1fe902e-8710-49cb-aa1d-2255346f71ea,rentcast,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1.0,,2021-06-23,Apartment,,0.59,2022-01-18 04:29:17.242574
219,2022-01-17,cbc76e22-2c76-43b2-8a9e-f3e33c6c8f2b,rentcast,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1.0,,2021-11-30,Apartment,,0.63,2022-01-18 04:29:17.242574
220,2022-01-17,eaa1813f-b126-4766-ad90-7e4b5f6c44ba,rentcast,as167,as1671a1-U,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 04:29:17.242574
221,2022-01-17,2214caf4-6d9f-4132-8930-9dea37e33f48,rentcast,as167,as1671a1-U,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 04:29:17.242574
222,2022-01-17,bdfb3a99-c565-40d4-9bcd-8256d5b5d5e9,rentcast,as167,as1671a1-U,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 04:29:17.242574
223,2022-01-17,2aad7c53-0498-44eb-84c1-da8b16153625,rentcast,as167,as1671a1-U,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 04:29:17.242574
224,2022-01-17,c23261f8-7fe6-4bdc-a693-967053f227f2,rentcast,as167,as1671a1-U,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 04:29:17.242574
225,2022-01-17,8e7f09ff-99f8-4b8d-b92b-bc5c070ef745,rentcast,as167,as1671a1-U,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 04:29:17.242574
226,2022-01-17,87ebc457-6899-469a-8070-c6972d8e9970,rentcast,as167,as1671a1-U,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 04:29:17.242574
227,2022-01-17,d2e79153-05cd-4327-8a07-8643d3fa17b0,rentcast,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 04:29:17.242574
228,2022-01-17,30707d58-969b-4d62-90d8-0c6870312549,rentcast,as167,as1671a1-U,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 04:29:17.242574
229,2022-01-17,f3454f44-de4d-4a7e-be5e-cd38fa58c7e5,rentcast,as167,as1671a1-U,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 04:29:17.242574
