,url,city
486,https://www.apartments.com/san_antonio-tx-78289/,san_antonio
487,https://www.apartments.com/san_antonio-tx-78291/,san_antonio
488,https://www.apartments.com/san_antonio-tx-78292/,san_antonio
489,https://www.apartments.com/san_antonio-tx-78293/,san_antonio
490,https://www.apartments.com/san_antonio-tx-78294/,san_antonio
491,https://www.apartments.com/san_antonio-tx-78295/,san_antonio
492,https://www.apartments.com/san_antonio-tx-78296/,san_antonio
493,https://www.apartments.com/san_antonio-tx-78297/,san_antonio
494,https://www.apartments.com/san_antonio-tx-78298/,san_antonio
495,https://www.apartments.com/san_antonio-tx-78299/,san_antonio
496,https://www.apartments.com/universal_city-tx-78150/,universal_city
497,https://www.apartments.com/san_antonio-tx-78201/,san_antonio
498,https://www.apartments.com/san_antonio-tx-78202/,san_antonio
499,https://www.apartments.com/san_antonio-tx-78203/,san_antonio
500,https://www.apartments.com/san_antonio-tx-78204/,san_antonio
